1,224,1,NaN
1,117,2,1
1,295,3,NaN
1,640,1,NaN
1,153,3,1
1,117,1,NaN
1,295,1,NaN
1,188,3,1
1,224,1,NaN
1,153,3,NaN
1,640,1,0
1,284,1,NaN
1,117,2,1
1,284,3,0
1,284,1,NaN
1,117,3,NaN
1,153,3,NaN
1,153,1,1
1,188,1,1
1,259,1,0
1,284,1,1
1,295,1,1
1,295,1,0
1,188,1,0
1,330,1,0
1,188,1,NaN
1,284,1,1
1,330,1,1
1,117,1,1
1,295,1,1
1,330,1,1
1,224,1,1
1,153,1,1
1,224,1,1
1,284,1,0
1,153,1,1
1,188,1,0
1,330,1,0
1,284,1,0
1,640,1,NaN
1,153,1,1
1,188,1,1
1,640,1,1
1,224,1,1
1,224,1,1
1,640,1,1
1,330,1,0
1,259,1,0
1,188,1,1
1,259,1,1
1,640,1,NaN
1,224,1,1
1,640,1,0
1,295,1,1
1,259,1,0
1,640,1,0
1,259,3,NaN
1,259,2,NaN
1,259,1,0
1,295,1,NaN
1,188,1,1
1,259,1,NaN
1,117,1,NaN
1,117,1,NaN
1,330,1,1
1,188,1,NaN
1,284,1,0
1,295,1,0
1,153,1,1
1,259,3,NaN
1,295,1,0
1,284,3,NaN
1,224,2,NaN
1,330,1,1
1,640,1,0
1,295,1,1
1,224,1,1
1,330,1,1
1,330,1,1
1,153,1,NaN
1,640,1,0
1,117,1,1
1,117,1,1
1,330,1,0
1,259,1,0
1,117,2,NaN
1,188,2,NaN
1,153,1,1
1,224,1,1
1,284,1,1
